County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
FREMONT,Idaho,ID,16043,2004,,,0,12381,1403437,False
GEM,Idaho,ID,16045,2004,,,0,15795,1403437,False
GOODING,Idaho,ID,16047,2004,,,0,14678,1403437,False
IDAHO,Idaho,ID,16049,2004,,,0,15810,1403437,False
JEFFERSON,Idaho,ID,16051,2004,,,0,21925,1403437,False
JEROME,Idaho,ID,16053,2004,,,0,19985,1403437,False
KOOTENAI,Idaho,ID,16055,2004,,,0,120594,1403437,False
LATAH,Idaho,ID,16057,2004,,,0,35853,1403437,False
LEMHI,Idaho,ID,16059,2004,,,0,7854,1403437,False
LEWIS,Idaho,ID,16061,2004,,,0,3776,1403437,False
LINCOLN,Idaho,ID,16063,2004,,,0,4514,1403437,False
MADISON,Idaho,ID,16065,2004,,,0,31515,1403437,False
MINIDOKA,Idaho,ID,16067,2004,,,0,20115,1403437,False
NEZ PERCE,Idaho,ID,16069,2004,,,0,38158,1403437,False
ONEIDA,Idaho,ID,16071,2004,,,0,4189,1403437,False
OWYHEE,Idaho,ID,16073,2004,,,0,10996,1403437,False
PAYETTE,Idaho,ID,16075,2004,,,0,21400,1403437,False
POWER,Idaho,ID,16077,2004,,,0,7654,1403437,False
SHOSHONE,Idaho,ID,16079,2004,,,0,13379,1403437,False
TETON,Idaho,ID,16081,2004,,,0,7670,1403437,False
TWIN FALLS,Idaho,ID,16083,2004,,,0,69462,1403437,False
VALLEY,Idaho,ID,16085,2004,,,0,8525,1403437,False
WASHINGTON,Idaho,ID,16087,2004,,,0,10071,1403437,False
ADA,Idaho,ID,16001,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,346663,1430807,False
ADAMS,Idaho,ID,16003,2005,,,0,3733,1430807,False
BANNOCK,Idaho,ID,16005,2005,,,0,79202,1430807,False
BEAR LAKE,Idaho,ID,16007,2005,,,0,6203,1430807,False
BENEWAH,Idaho,ID,16009,2005,,,0,9224,1430807,False
BINGHAM,Idaho,ID,16011,2005,,,0,43672,1430807,False
BLAINE,Idaho,ID,16013,2005,,,0,20184,1430807,False
BOISE,Idaho,ID,16015,2005,,,0,6834,1430807,False
BONNER,Idaho,ID,16017,2005,,,0,38844,1430807,False
BONNEVILLE,Idaho,ID,16019,2005,,,0,93420,1430807,False
BOUNDARY,Idaho,ID,16021,2005,,,0,10425,1430807,False
BUTTE,Idaho,ID,16023,2005,,,0,2897,1430807,False
CAMAS,Idaho,ID,16025,2005,,,0,1051,1430807,False
CANYON,Idaho,ID,16027,2005,,,0,160187,1430807,False
CARIBOU,Idaho,ID,16029,2005,,,0,7131,1430807,False
CASSIA,Idaho,ID,16031,2005,,,0,22179,1430807,False
CLARK,Idaho,ID,16033,2005,,,0,1002,1430807,False
CLEARWATER,Idaho,ID,16035,2005,,,0,8843,1430807,False
CUSTER,Idaho,ID,16037,2005,,,0,4355,1430807,False
ELMORE,Idaho,ID,16039,2005,,,0,28076,1430807,False
FRANKLIN,Idaho,ID,16041,2005,,,0,12058,1430807,False
FREMONT,Idaho,ID,16043,2005,,,0,12523,1430807,False
GEM,Idaho,ID,16045,2005,,,0,15949,1430807,False
GOODING,Idaho,ID,16047,2005,,,0,14810,1430807,False
IDAHO,Idaho,ID,16049,2005,,,0,15886,1430807,False
JEFFERSON,Idaho,ID,16051,2005,,,0,22627,1430807,False
JEROME,Idaho,ID,16053,2005,,,0,20381,1430807,False
KOOTENAI,Idaho,ID,16055,2005,,,0,123572,1430807,False
LATAH,Idaho,ID,16057,2005,,,0,36085,1430807,False
LEMHI,Idaho,ID,16059,2005,,,0,7868,1430807,False
LEWIS,Idaho,ID,16061,2005,,,0,3784,1430807,False
LINCOLN,Idaho,ID,16063,2005,,,0,4630,1430807,False
MADISON,Idaho,ID,16065,2005,,,0,32521,1430807,False
MINIDOKA,Idaho,ID,16067,2005,,,0,20105,1430807,False
NEZ PERCE,Idaho,ID,16069,2005,,,0,38343,1430807,False
ONEIDA,Idaho,ID,16071,2005,,,0,4205,1430807,False
OWYHEE,Idaho,ID,16073,2005,,,0,11084,1430807,False
PAYETTE,Idaho,ID,16075,2005,,,0,21604,1430807,False
POWER,Idaho,ID,16077,2005,,,0,7682,1430807,False
SHOSHONE,Idaho,ID,16079,2005,,,0,13283,1430807,False
TETON,Idaho,ID,16081,2005,,,0,8086,1430807,False
TWIN FALLS,Idaho,ID,16083,2005,,,0,70756,1430807,False
VALLEY,Idaho,ID,16085,2005,,,0,8747,1430807,False
WASHINGTON,Idaho,ID,16087,2005,,,0,10093,1430807,False
ADA,Idaho,ID,16001,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,355805,1458177,False
ADAMS,Idaho,ID,16003,2006,,,0,3783,1458177,False
BANNOCK,Idaho,ID,16005,2006,,,0,79930,1458177,False
BEAR LAKE,Idaho,ID,16007,2006,,,0,6160,1458177,False
BENEWAH,Idaho,ID,16009,2006,,,0,9235,1458177,False
BINGHAM,Idaho,ID,16011,2006,,,0,44059,1458177,False
BLAINE,Idaho,ID,16013,2006,,,0,20422,1458177,False
BOISE,Idaho,ID,16015,2006,,,0,6872,1458177,False
BONNER,Idaho,ID,16017,2006,,,0,39251,1458177,False
BONNEVILLE,Idaho,ID,16019,2006,,,0,95595,1458177,False
BOUNDARY,Idaho,ID,16021,2006,,,0,10534,1458177,False
BUTTE,Idaho,ID,16023,2006,,,0,2897,1458177,False
CAMAS,Idaho,ID,16025,2006,,,0,1065,1458177,False
CANYON,Idaho,ID,16027,2006,,,0,165934,1458177,False
CARIBOU,Idaho,ID,16029,2006,,,0,7098,1458177,False
CASSIA,Idaho,ID,16031,2006,,,0,22335,1458177,False
CLARK,Idaho,ID,16033,2006,,,0,998,1458177,False
CLEARWATER,Idaho,ID,16035,2006,,,0,8826,1458177,False
CUSTER,Idaho,ID,16037,2006,,,0,4358,1458177,False
ELMORE,Idaho,ID,16039,2006,,,0,27868,1458177,False
FRANKLIN,Idaho,ID,16041,2006,,,0,12203,1458177,False
FREMONT,Idaho,ID,16043,2006,,,0,12665,1458177,False
GEM,Idaho,ID,16045,2006,,,0,16103,1458177,False
GOODING,Idaho,ID,16047,2006,,,0,14942,1458177,False
IDAHO,Idaho,ID,16049,2006,,,0,15962,1458177,False
JEFFERSON,Idaho,ID,16051,2006,,,0,23329,1458177,False
JEROME,Idaho,ID,16053,2006,,,0,20777,1458177,False
KOOTENAI,Idaho,ID,16055,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,126550,1458177,False
LATAH,Idaho,ID,16057,2006,,,0,36317,1458177,False
LEMHI,Idaho,ID,16059,2006,,,0,7882,1458177,False
LEWIS,Idaho,ID,16061,2006,,,0,3792,1458177,False
LINCOLN,Idaho,ID,16063,2006,,,0,4746,1458177,False
MADISON,Idaho,ID,16065,2006,,,0,33527,1458177,False
MINIDOKA,Idaho,ID,16067,2006,,,0,20095,1458177,False
NEZ PERCE,Idaho,ID,16069,2006,,,0,38528,1458177,False
ONEIDA,Idaho,ID,16071,2006,,,0,4221,1458177,False
OWYHEE,Idaho,ID,16073,2006,,,0,11172,1458177,False
PAYETTE,Idaho,ID,16075,2006,,,0,21808,1458177,False
POWER,Idaho,ID,16077,2006,,,0,7710,1458177,False
SHOSHONE,Idaho,ID,16079,2006,,,0,13187,1458177,False
TETON,Idaho,ID,16081,2006,,,0,8502,1458177,False
TWIN FALLS,Idaho,ID,16083,2006,,,0,72050,1458177,False
VALLEY,Idaho,ID,16085,2006,,,0,8969,1458177,False
WASHINGTON,Idaho,ID,16087,2006,,,0,10115,1458177,False
ADA,Idaho,ID,16001,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,364947,1485547,False
ADAMS,Idaho,ID,16003,2007,,,0,3833,1485547,False
BANNOCK,Idaho,ID,16005,2007,,,0,80658,1485547,False
BEAR LAKE,Idaho,ID,16007,2007,,,0,6117,1485547,False
BENEWAH,Idaho,ID,16009,2007,,,0,9246,1485547,False
BINGHAM,Idaho,ID,16011,2007,,,0,44446,1485547,False
BLAINE,Idaho,ID,16013,2007,,,0,20660,1485547,False
BOISE,Idaho,ID,16015,2007,,,0,6910,1485547,False
BONNER,Idaho,ID,16017,2007,,,0,39658,1485547,False
BONNEVILLE,Idaho,ID,16019,2007,,,0,97770,1485547,False
BOUNDARY,Idaho,ID,16021,2007,,,0,10643,1485547,False
BUTTE,Idaho,ID,16023,2007,,,0,2897,1485547,False
CAMAS,Idaho,ID,16025,2007,,,0,1079,1485547,False
CANYON,Idaho,ID,16027,2007,,,0,171681,1485547,False
CARIBOU,Idaho,ID,16029,2007,,,0,7065,1485547,False
CASSIA,Idaho,ID,16031,2007,,,0,22491,1485547,False
CLARK,Idaho,ID,16033,2007,,,0,994,1485547,False
CLEARWATER,Idaho,ID,16035,2007,,,0,8809,1485547,False
CUSTER,Idaho,ID,16037,2007,,,0,4361,1485547,False
ELMORE,Idaho,ID,16039,2007,,,0,27660,1485547,False
FRANKLIN,Idaho,ID,16041,2007,,,0,12348,1485547,False
FREMONT,Idaho,ID,16043,2007,,,0,12807,1485547,False
GEM,Idaho,ID,16045,2007,,,0,16257,1485547,False
GOODING,Idaho,ID,16047,2007,,,0,15074,1485547,False
IDAHO,Idaho,ID,16049,2007,,,0,16038,1485547,False
JEFFERSON,Idaho,ID,16051,2007,,,0,24031,1485547,False
JEROME,Idaho,ID,16053,2007,,,0,21173,1485547,False
KOOTENAI,Idaho,ID,16055,2007,,,0,129528,1485547,False
LATAH,Idaho,ID,16057,2007,,,0,36549,1485547,False
LEMHI,Idaho,ID,16059,2007,,,0,7896,1485547,False
LEWIS,Idaho,ID,16061,2007,,,0,3800,1485547,False
LINCOLN,Idaho,ID,16063,2007,,,0,4862,1485547,False
MADISON,Idaho,ID,16065,2007,,,0,34533,1485547,False
MINIDOKA,Idaho,ID,16067,2007,,,0,20085,1485547,False
NEZ PERCE,Idaho,ID,16069,2007,,,0,38713,1485547,False
ONEIDA,Idaho,ID,16071,2007,,,0,4237,1485547,False
OWYHEE,Idaho,ID,16073,2007,,,0,11260,1485547,False
PAYETTE,Idaho,ID,16075,2007,,,0,22012,1485547,False
POWER,Idaho,ID,16077,2007,,,0,7738,1485547,False
SHOSHONE,Idaho,ID,16079,2007,,,0,13091,1485547,False
TETON,Idaho,ID,16081,2007,,,0,8918,1485547,False
TWIN FALLS,Idaho,ID,16083,2007,,,0,73344,1485547,False
VALLEY,Idaho,ID,16085,2007,,,0,9191,1485547,False
WASHINGTON,Idaho,ID,16087,2007,,,0,10137,1485547,False
ADA,Idaho,ID,16001,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,374089,1512917,False
ADA,Idaho,ID,16001,2008,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,374089,1512917,False
ADAMS,Idaho,ID,16003,2008,,,0,3883,1512917,False
BANNOCK,Idaho,ID,16005,2008,,,0,81386,1512917,False
BEAR LAKE,Idaho,ID,16007,2008,,,0,6074,1512917,False
BENEWAH,Idaho,ID,16009,2008,,,0,9257,1512917,False
BINGHAM,Idaho,ID,16011,2008,,,0,44833,1512917,False
BLAINE,Idaho,ID,16013,2008,,,0,20898,1512917,False
BOISE,Idaho,ID,16015,2008,,,0,6948,1512917,False
BONNER,Idaho,ID,16017,2008,,,0,40065,1512917,False
BONNEVILLE,Idaho,ID,16019,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,99945,1512917,False
BOUNDARY,Idaho,ID,16021,2008,,,0,10752,1512917,False
BUTTE,Idaho,ID,16023,2008,,,0,2897,1512917,False
CAMAS,Idaho,ID,16025,2008,,,0,1093,1512917,False
CANYON,Idaho,ID,16027,2008,,,0,177428,1512917,False
CARIBOU,Idaho,ID,16029,2008,,,0,7032,1512917,False
CASSIA,Idaho,ID,16031,2008,,,0,22647,1512917,False
CLARK,Idaho,ID,16033,2008,,,0,990,1512917,False
CLEARWATER,Idaho,ID,16035,2008,,,0,8792,1512917,False
CUSTER,Idaho,ID,16037,2008,,,0,4364,1512917,False
ELMORE,Idaho,ID,16039,2008,,,0,27452,1512917,False
FRANKLIN,Idaho,ID,16041,2008,,,0,12493,1512917,False
FREMONT,Idaho,ID,16043,2008,,,0,12949,1512917,False
GEM,Idaho,ID,16045,2008,,,0,16411,1512917,False
GOODING,Idaho,ID,16047,2008,,,0,15206,1512917,False
IDAHO,Idaho,ID,16049,2008,,,0,16114,1512917,False
JEFFERSON,Idaho,ID,16051,2008,,,0,24733,1512917,False
JEROME,Idaho,ID,16053,2008,,,0,21569,1512917,False
KOOTENAI,Idaho,ID,16055,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,132506,1512917,False
LATAH,Idaho,ID,16057,2008,,,0,36781,1512917,False
LEMHI,Idaho,ID,16059,2008,,,0,7910,1512917,False
LEWIS,Idaho,ID,16061,2008,,,0,3808,1512917,False
LINCOLN,Idaho,ID,16063,2008,,,0,4978,1512917,False
MADISON,Idaho,ID,16065,2008,,,0,35539,1512917,False
MINIDOKA,Idaho,ID,16067,2008,,,0,20075,1512917,False
NEZ PERCE,Idaho,ID,16069,2008,,,0,38898,1512917,False
ONEIDA,Idaho,ID,16071,2008,,,0,4253,1512917,False
OWYHEE,Idaho,ID,16073,2008,,,0,11348,1512917,False
PAYETTE,Idaho,ID,16075,2008,,,0,22216,1512917,False
POWER,Idaho,ID,16077,2008,,,0,7766,1512917,False
SHOSHONE,Idaho,ID,16079,2008,,,0,12995,1512917,False
TETON,Idaho,ID,16081,2008,,,0,9334,1512917,False
TWIN FALLS,Idaho,ID,16083,2008,,,0,74638,1512917,False
VALLEY,Idaho,ID,16085,2008,,,0,9413,1512917,False
WASHINGTON,Idaho,ID,16087,2008,,,0,10159,1512917,False
ADA,Idaho,ID,16001,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,34,383231,1540287,False
ADA,Idaho,ID,16001,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,10,383231,1540287,False
ADAMS,Idaho,ID,16003,2009,,,0,3933,1540287,False
BANNOCK,Idaho,ID,16005,2009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,82114,1540287,False
BEAR LAKE,Idaho,ID,16007,2009,,,0,6031,1540287,False
BENEWAH,Idaho,ID,16009,2009,,,0,9268,1540287,False
BINGHAM,Idaho,ID,16011,2009,,,0,45220,1540287,False
BLAINE,Idaho,ID,16013,2009,,,0,21136,1540287,False
BOISE,Idaho,ID,16015,2009,,,0,6986,1540287,False
BONNER,Idaho,ID,16017,2009,,,0,40472,1540287,False
BONNEVILLE,Idaho,ID,16019,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,102120,1540287,False
BOUNDARY,Idaho,ID,16021,2009,,,0,10861,1540287,False
BUTTE,Idaho,ID,16023,2009,,,0,2897,1540287,False
CAMAS,Idaho,ID,16025,2009,,,0,1107,1540287,False
CANYON,Idaho,ID,16027,2009,,,0,183175,1540287,False
CARIBOU,Idaho,ID,16029,2009,,,0,6999,1540287,False
CASSIA,Idaho,ID,16031,2009,,,0,22803,1540287,False
CLARK,Idaho,ID,16033,2009,,,0,986,1540287,False
CLEARWATER,Idaho,ID,16035,2009,,,0,8775,1540287,False
CUSTER,Idaho,ID,16037,2009,,,0,4367,1540287,False
ELMORE,Idaho,ID,16039,2009,,,0,27244,1540287,False
FRANKLIN,Idaho,ID,16041,2009,,,0,12638,1540287,False
FREMONT,Idaho,ID,16043,2009,,,0,13091,1540287,False
GEM,Idaho,ID,16045,2009,,,0,16565,1540287,False
GOODING,Idaho,ID,16047,2009,,,0,15338,1540287,False
IDAHO,Idaho,ID,16049,2009,,,0,16190,1540287,False
JEFFERSON,Idaho,ID,16051,2009,,,0,25435,1540287,False
JEROME,Idaho,ID,16053,2009,,,0,21965,1540287,False
KOOTENAI,Idaho,ID,16055,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,135484,1540287,False
LATAH,Idaho,ID,16057,2009,,,0,37013,1540287,False
LEMHI,Idaho,ID,16059,2009,,,0,7924,1540287,False
LEWIS,Idaho,ID,16061,2009,,,0,3816,1540287,False
LINCOLN,Idaho,ID,16063,2009,,,0,5094,1540287,False
MADISON,Idaho,ID,16065,2009,,,0,36545,1540287,False
MINIDOKA,Idaho,ID,16067,2009,,,0,20065,1540287,False
NEZ PERCE,Idaho,ID,16069,2009,,,0,39083,1540287,False
ONEIDA,Idaho,ID,16071,2009,,,0,4269,1540287,False
OWYHEE,Idaho,ID,16073,2009,,,0,11436,1540287,False
PAYETTE,Idaho,ID,16075,2009,,,0,22420,1540287,False
POWER,Idaho,ID,16077,2009,,,0,7794,1540287,False
SHOSHONE,Idaho,ID,16079,2009,,,0,12899,1540287,False
TETON,Idaho,ID,16081,2009,,,0,9750,1540287,False
TWIN FALLS,Idaho,ID,16083,2009,,,0,75932,1540287,False
VALLEY,Idaho,ID,16085,2009,,,0,9635,1540287,False
WASHINGTON,Idaho,ID,16087,2009,,,0,10181,1540287,False
ADA,Idaho,ID,16001,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,35,392371,1567657,False
ADAMS,Idaho,ID,16003,2010,,,0,3978,1567657,False
BANNOCK,Idaho,ID,16005,2010,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,82842,1567657,False
BEAR LAKE,Idaho,ID,16007,2010,,,0,5986,1567657,False
BENEWAH,Idaho,ID,16009,2010,,,0,9283,1567657,False
BINGHAM,Idaho,ID,16011,2010,,,0,45605,1567657,False
BLAINE,Idaho,ID,16013,2010,,,0,21377,1567657,False
BOISE,Idaho,ID,16015,2010,,,0,7028,1567657,False
BONNER,Idaho,ID,16017,2010,,,0,40877,1567657,False
BONNEVILLE,Idaho,ID,16019,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,104294,1567657,False
BOUNDARY,Idaho,ID,16021,2010,,,0,10972,1567657,False
BUTTE,Idaho,ID,16023,2010,,,0,2893,1567657,False
CAMAS,Idaho,ID,16025,2010,,,0,1117,1567657,False
CANYON,Idaho,ID,16027,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,188922,1567657,False
CARIBOU,Idaho,ID,16029,2010,,,0,6963,1567657,False
CASSIA,Idaho,ID,16031,2010,,,0,22964,1567657,False
CLARK,Idaho,ID,16033,2010,,,0,982,1567657,False
CLEARWATER,Idaho,ID,16035,2010,,,0,8761,1567657,False
CUSTER,Idaho,ID,16037,2010,,,0,4366,1567657,False
ELMORE,Idaho,ID,16039,2010,,,0,27040,1567657,False
FRANKLIN,Idaho,ID,16041,2010,,,0,12786,1567657,False
FREMONT,Idaho,ID,16043,2010,,,0,13236,1567657,False
GEM,Idaho,ID,16045,2010,,,0,16719,1567657,False
GOODING,Idaho,ID,16047,2010,,,0,15472,1567657,False
IDAHO,Idaho,ID,16049,2010,,,0,16267,1567657,False
JEFFERSON,Idaho,ID,16051,2010,,,0,26142,1567657,False
JEROME,Idaho,ID,16053,2010,,,0,22366,1567657,False
KOOTENAI,Idaho,ID,16055,2010,,,0,138466,1567657,False
LATAH,Idaho,ID,16057,2010,,,0,37243,1567657,False
LEMHI,Idaho,ID,16059,2010,,,0,7936,1567657,False
LEWIS,Idaho,ID,16061,2010,,,0,3821,1567657,False
LINCOLN,Idaho,ID,16063,2010,,,0,5206,1567657,False
MADISON,Idaho,ID,16065,2010,,,0,37551,1567657,False
MINIDOKA,Idaho,ID,16067,2010,,,0,20055,1567657,False
NEZ PERCE,Idaho,ID,16069,2010,,,0,39270,1567657,False
ONEIDA,Idaho,ID,16071,2010,,,0,4286,1567657,False
OWYHEE,Idaho,ID,16073,2010,,,0,11526,1567657,False
PAYETTE,Idaho,ID,16075,2010,,,0,22622,1567657,False
POWER,Idaho,ID,16077,2010,,,0,7819,1567657,False
SHOSHONE,Idaho,ID,16079,2010,,,0,12800,1567657,False
TETON,Idaho,ID,16081,2010,,,0,10165,1567657,False
TWIN FALLS,Idaho,ID,16083,2010,,,0,77230,1567657,False
VALLEY,Idaho,ID,16085,2010,,,0,9854,1567657,False
WASHINGTON,Idaho,ID,16087,2010,,,0,10198,1567657,False
ADA,Idaho,ID,16001,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,402070,1590976,False
ADA,Idaho,ID,16001,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,13,402070,1590976,False
ADAMS,Idaho,ID,16003,2011,,,0,4012,1590976,False
BANNOCK,Idaho,ID,16005,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,83379,1590976,False
BEAR LAKE,Idaho,ID,16007,2011,,,0,5994,1590976,False
BENEWAH,Idaho,ID,16009,2011,,,0,9276,1590976,False
BINGHAM,Idaho,ID,16011,2011,,,0,45684,1590976,False
BLAINE,Idaho,ID,16013,2011,,,0,21530,1590976,False
BOISE,Idaho,ID,16015,2011,,,0,7104,1590976,False
BONNER,Idaho,ID,16017,2011,,,0,41358,1590976,False
BONNEVILLE,Idaho,ID,16019,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,105864,1590976,False
BOUNDARY,Idaho,ID,16021,2011,,,0,11094,1590976,False
BUTTE,Idaho,ID,16023,2011,,,0,2858,1590976,False
CAMAS,Idaho,ID,16025,2011,,,0,1118,1590976,False
CANYON,Idaho,ID,16027,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,193244,1590976,False
CARIBOU,Idaho,ID,16029,2011,,,0,6975,1590976,False
CASSIA,Idaho,ID,16031,2011,,,0,23076,1590976,False
CLARK,Idaho,ID,16033,2011,,,0,966,1590976,False
CLEARWATER,Idaho,ID,16035,2011,,,0,8761,1590976,False
CUSTER,Idaho,ID,16037,2011,,,0,4355,1590976,False
ELMORE,Idaho,ID,16039,2011,,,0,27067,1590976,False
FRANKLIN,Idaho,ID,16041,2011,,,0,12904,1590976,False
FREMONT,Idaho,ID,16043,2011,,,0,13228,1590976,False
GEM,Idaho,ID,16045,2011,,,0,16833,1590976,False
GOODING,Idaho,ID,16047,2011,,,0,15438,1590976,False
IDAHO,Idaho,ID,16049,2011,,,0,16298,1590976,False
JEFFERSON,Idaho,ID,16051,2011,,,0,26554,1590976,False
JEROME,Idaho,ID,16053,2011,,,0,22572,1590976,False
KOOTENAI,Idaho,ID,16055,2011,,,0,141346,1590976,False
LATAH,Idaho,ID,16057,2011,,,0,37604,1590976,False
LEMHI,Idaho,ID,16059,2011,,,0,7939,1590976,False
LEWIS,Idaho,ID,16061,2011,,,0,3826,1590976,False
LINCOLN,Idaho,ID,16063,2011,,,0,5225,1590976,False
MADISON,Idaho,ID,16065,2011,,,0,37770,1590976,False
MINIDOKA,Idaho,ID,16067,2011,,,0,20151,1590976,False
NEZ PERCE,Idaho,ID,16069,2011,,,0,39412,1590976,False
ONEIDA,Idaho,ID,16071,2011,,,0,4311,1590976,False
OWYHEE,Idaho,ID,16073,2011,,,0,11547,1590976,False
PAYETTE,Idaho,ID,16075,2011,,,0,22738,1590976,False
POWER,Idaho,ID,16077,2011,,,0,7813,1590976,False
SHOSHONE,Idaho,ID,16079,2011,,,0,12800,1590976,False
TETON,Idaho,ID,16081,2011,,,0,10349,1590976,False
TWIN FALLS,Idaho,ID,16083,2011,,,0,78336,1590976,False
VALLEY,Idaho,ID,16085,2011,,,0,10002,1590976,False
WASHINGTON,Idaho,ID,16087,2011,,,0,10193,1590976,False
ADA,Idaho,ID,16001,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,411769,1614295,False
ADAMS,Idaho,ID,16003,2012,,,0,4046,1614295,False
BANNOCK,Idaho,ID,16005,2012,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13,83916,1614295,False
BEAR LAKE,Idaho,ID,16007,2012,,,0,6002,1614295,False
BENEWAH,Idaho,ID,16009,2012,,,0,9269,1614295,False
BINGHAM,Idaho,ID,16011,2012,,,0,45763,1614295,False
BLAINE,Idaho,ID,16013,2012,,,0,21683,1614295,False
BOISE,Idaho,ID,16015,2012,,,0,7180,1614295,False
BONNER,Idaho,ID,16017,2012,,,0,41839,1614295,False
BONNEVILLE,Idaho,ID,16019,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,107434,1614295,False
BOUNDARY,Idaho,ID,16021,2012,,,0,11216,1614295,False
BUTTE,Idaho,ID,16023,2012,,,0,2823,1614295,False
CAMAS,Idaho,ID,16025,2012,,,0,1119,1614295,False
CANYON,Idaho,ID,16027,2012,,,0,197566,1614295,False
CARIBOU,Idaho,ID,16029,2012,,,0,6987,1614295,False
CASSIA,Idaho,ID,16031,2012,,,0,23188,1614295,False
CLARK,Idaho,ID,16033,2012,,,0,950,1614295,False
CLEARWATER,Idaho,ID,16035,2012,,,0,8761,1614295,False
CUSTER,Idaho,ID,16037,2012,,,0,4344,1614295,False
ELMORE,Idaho,ID,16039,2012,,,0,27094,1614295,False
FRANKLIN,Idaho,ID,16041,2012,,,0,13022,1614295,False
FREMONT,Idaho,ID,16043,2012,,,0,13220,1614295,False
GEM,Idaho,ID,16045,2012,,,0,16947,1614295,False
GOODING,Idaho,ID,16047,2012,,,0,15404,1614295,False
IDAHO,Idaho,ID,16049,2012,,,0,16329,1614295,False
JEFFERSON,Idaho,ID,16051,2012,,,0,26966,1614295,False
JEROME,Idaho,ID,16053,2012,,,0,22778,1614295,False
KOOTENAI,Idaho,ID,16055,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,144226,1614295,False
LATAH,Idaho,ID,16057,2012,,,0,37965,1614295,False
LEMHI,Idaho,ID,16059,2012,,,0,7942,1614295,False
LEWIS,Idaho,ID,16061,2012,,,0,3831,1614295,False
LINCOLN,Idaho,ID,16063,2012,,,0,5244,1614295,False
MADISON,Idaho,ID,16065,2012,,,0,37989,1614295,False
MINIDOKA,Idaho,ID,16067,2012,,,0,20247,1614295,False
NEZ PERCE,Idaho,ID,16069,2012,,,0,39554,1614295,False
ONEIDA,Idaho,ID,16071,2012,,,0,4336,1614295,False
OWYHEE,Idaho,ID,16073,2012,,,0,11568,1614295,False
PAYETTE,Idaho,ID,16075,2012,,,0,22854,1614295,False
POWER,Idaho,ID,16077,2012,,,0,7807,1614295,False
SHOSHONE,Idaho,ID,16079,2012,,,0,12800,1614295,False
TETON,Idaho,ID,16081,2012,,,0,10533,1614295,False
TWIN FALLS,Idaho,ID,16083,2012,,,0,79442,1614295,False
VALLEY,Idaho,ID,16085,2012,,,0,10150,1614295,False
WASHINGTON,Idaho,ID,16087,2012,,,0,10188,1614295,False
ADA,Idaho,ID,16001,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,43,421468,1637614,False
ADA,Idaho,ID,16001,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,12,421468,1637614,False
ADAMS,Idaho,ID,16003,2013,,,0,4080,1637614,False
BANNOCK,Idaho,ID,16005,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,84453,1637614,False
BEAR LAKE,Idaho,ID,16007,2013,,,0,6010,1637614,False
BENEWAH,Idaho,ID,16009,2013,,,0,9262,1637614,False
BINGHAM,Idaho,ID,16011,2013,,,0,45842,1637614,False
BLAINE,Idaho,ID,16013,2013,,,0,21836,1637614,False
BOISE,Idaho,ID,16015,2013,,,0,7256,1637614,False
BONNER,Idaho,ID,16017,2013,,,0,42320,1637614,False
BONNEVILLE,Idaho,ID,16019,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,33,109004,1637614,False
BOUNDARY,Idaho,ID,16021,2013,,,0,11338,1637614,False
BUTTE,Idaho,ID,16023,2013,,,0,2788,1637614,False
CAMAS,Idaho,ID,16025,2013,,,0,1120,1637614,False
CANYON,Idaho,ID,16027,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,201888,1637614,False
