County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
BIBB,Georgia,GA,13021,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,155611,9538507,False
BLECKLEY,Georgia,GA,13023,2009,,,0,12926,9538507,False
BRANTLEY,Georgia,GA,13025,2009,,,0,18037,9538507,False
BROOKS,Georgia,GA,13027,2009,,,0,16330,9538507,False
BRYAN,Georgia,GA,13029,2009,,,0,29532,9538507,False
BULLOCH,Georgia,GA,13031,2009,,,0,68813,9538507,False
BURKE,Georgia,GA,13033,2009,,,0,23209,9538507,False
BUTTS,Georgia,GA,13035,2009,,,0,23249,9538507,False
CALHOUN,Georgia,GA,13037,2009,,,0,6659,9538507,False
CAMDEN,Georgia,GA,13039,2009,,,0,49823,9538507,False
CANDLER,Georgia,GA,13043,2009,,,0,10848,9538507,False
CARROLL,Georgia,GA,13045,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,108254,9538507,False
CATOOSA,Georgia,GA,13047,2009,,,0,62863,9538507,False
CHARLTON,Georgia,GA,13049,2009,,,0,11983,9538507,False
CHATHAM,Georgia,GA,13051,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,261847,9538507,False
CHATTAHOOCHEE,Georgia,GA,13053,2009,,,0,11628,9538507,False
CHATTOOGA,Georgia,GA,13055,2009,,,0,25954,9538507,False
CHEROKEE,Georgia,GA,13057,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,207137,9538507,False
CLARKE,Georgia,GA,13059,2009,,,0,115225,9538507,False
CLAY,Georgia,GA,13061,2009,,,0,3198,9538507,False
CLAYTON,Georgia,GA,13063,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,257290,9538507,False
CLINCH,Georgia,GA,13065,2009,,,0,6802,9538507,False
COBB,Georgia,GA,13067,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,71,680008,9538507,False
COFFEE,Georgia,GA,13069,2009,,,0,41858,9538507,False
COLQUITT,Georgia,GA,13071,2009,,,0,45155,9538507,False
COLUMBIA,Georgia,GA,13073,2009,,,0,120583,9538507,False
COOK,Georgia,GA,13075,2009,,,0,17066,9538507,False
COWETA,Georgia,GA,13077,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,123544,9538507,False
CRAWFORD,Georgia,GA,13079,2009,,,0,12616,9538507,False
CRISP,Georgia,GA,13081,2009,,,0,23289,9538507,False
DADE,Georgia,GA,13083,2009,,,0,16482,9538507,False
DAWSON,Georgia,GA,13085,2009,,,0,21702,9538507,False
DECATUR,Georgia,GA,13087,2009,,,0,27883,9538507,False
DEKALB,Georgia,GA,13089,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,689387,9538507,False
DODGE,Georgia,GA,13091,2009,,,0,21530,9538507,False
DOOLY,Georgia,GA,13093,2009,,,0,14576,9538507,False
DOUGHERTY,Georgia,GA,13095,2009,,,0,94717,9538507,False
DOUGLAS,Georgia,GA,13097,2009,,,0,128306,9538507,False
EARLY,Georgia,GA,13099,2009,,,0,11145,9538507,False
ECHOLS,Georgia,GA,13101,2009,,,0,3999,9538507,False
EFFINGHAM,Georgia,GA,13103,2009,,,0,50788,9538507,False
ELBERT,Georgia,GA,13105,2009,,,0,20203,9538507,False
EMANUEL,Georgia,GA,13107,2009,,,0,22522,9538507,False
EVANS,Georgia,GA,13109,2009,,,0,10953,9538507,False
FANNIN,Georgia,GA,13111,2009,,,0,23311,9538507,False
FAYETTE,Georgia,GA,13113,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,105038,9538507,False
FLOYD,Georgia,GA,13115,2009,,,0,95743,9538507,False
FORSYTH,Georgia,GA,13117,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,167795,9538507,False
FRANKLIN,Georgia,GA,13119,2009,,,0,21906,9538507,False
FULTON,Georgia,GA,13121,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,68,909953,9538507,False
FULTON,Georgia,GA,13121,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,10,909953,9538507,False
GILMER,Georgia,GA,13123,2009,,,0,27786,9538507,False
GLASCOCK,Georgia,GA,13125,2009,,,0,3031,9538507,False
GLYNN,Georgia,GA,13127,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,78416,9538507,False
GORDON,Georgia,GA,13129,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,54080,9538507,False
GRADY,Georgia,GA,13131,2009,,,0,24879,9538507,False
GREENE,Georgia,GA,13133,2009,,,0,15839,9538507,False
GWINNETT,Georgia,GA,13135,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,783604,9538507,False
GWINNETT,Georgia,GA,13135,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,13,783604,9538507,False
HABERSHAM,Georgia,GA,13137,2009,,,0,42319,9538507,False
HALL,Georgia,GA,13139,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,175714,9538507,False
HANCOCK,Georgia,GA,13141,2009,,,0,9471,9538507,False
HARALSON,Georgia,GA,13143,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,28468,9538507,False
HARRIS,Georgia,GA,13145,2009,,,0,31181,9538507,False
HART,Georgia,GA,13147,2009,,,0,24988,9538507,False
HEARD,Georgia,GA,13149,2009,,,0,11736,9538507,False
HENRY,Georgia,GA,13151,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,195395,9538507,False
HENRY,Georgia,GA,13151,2009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,195395,9538507,False
HOUSTON,Georgia,GA,13153,2009,,,0,136993,9538507,False
IRWIN,Georgia,GA,13155,2009,,,0,9567,9538507,False
JACKSON,Georgia,GA,13157,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,58568,9538507,False
JASPER,Georgia,GA,13159,2009,,,0,13655,9538507,False
JEFF DAVIS,Georgia,GA,13161,2009,,,0,14842,9538507,False
JEFFERSON,Georgia,GA,13163,2009,,,0,16960,9538507,False
JENKINS,Georgia,GA,13165,2009,,,0,8355,9538507,False
JOHNSON,Georgia,GA,13167,2009,,,0,9831,9538507,False
JONES,Georgia,GA,13169,2009,,,0,28173,9538507,False
LAMAR,Georgia,GA,13171,2009,,,0,18071,9538507,False
LANIER,Georgia,GA,13173,2009,,,0,9784,9538507,False
LAURENS,Georgia,GA,13175,2009,,,0,48083,9538507,False
LEE,Georgia,GA,13177,2009,,,0,27943,9538507,False
LIBERTY,Georgia,GA,13179,2009,,,0,63398,9538507,False
LINCOLN,Georgia,GA,13181,2009,,,0,8033,9538507,False
LONG,Georgia,GA,13183,2009,,,0,13927,9538507,False
LOWNDES,Georgia,GA,13185,2009,,,0,107538,9538507,False
LUMPKIN,Georgia,GA,13187,2009,,,0,29060,9538507,False
MCDUFFIE,Georgia,GA,13189,2009,,,0,21803,9538507,False
MCINTOSH,Georgia,GA,13191,2009,,,0,13980,9538507,False
MACON,Georgia,GA,13193,2009,,,0,14671,9538507,False
MADISON,Georgia,GA,13195,2009,,,0,27919,9538507,False
MARION,Georgia,GA,13197,2009,,,0,8573,9538507,False
MERIWETHER,Georgia,GA,13199,2009,,,0,22042,9538507,False
MILLER,Georgia,GA,13201,2009,,,0,6152,9538507,False
MITCHELL,Georgia,GA,13205,2009,,,0,23538,9538507,False
MONROE,Georgia,GA,13207,2009,,,0,25729,9538507,False
MONTGOMERY,Georgia,GA,13209,2009,,,0,9089,9538507,False
MORGAN,Georgia,GA,13211,2009,,,0,17623,9538507,False
MURRAY,Georgia,GA,13213,2009,,,0,39318,9538507,False
MUSCOGEE,Georgia,GA,13215,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,190137,9538507,False
NEWTON,Georgia,GA,13217,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,96178,9538507,False
OCONEE,Georgia,GA,13219,2009,,,0,32126,9538507,False
OGLETHORPE,Georgia,GA,13221,2009,,,0,14653,9538507,False
PAULDING,Georgia,GA,13223,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,136299,9538507,False
PEACH,Georgia,GA,13225,2009,,,0,27293,9538507,False
PICKENS,Georgia,GA,13227,2009,,,0,28782,9538507,False
PIERCE,Georgia,GA,13229,2009,,,0,18450,9538507,False
PIKE,Georgia,GA,13231,2009,,,0,17429,9538507,False
POLK,Georgia,GA,13233,2009,,,0,41144,9538507,False
PULASKI,Georgia,GA,13235,2009,,,0,11764,9538507,False
PUTNAM,Georgia,GA,13237,2009,,,0,20970,9538507,False
QUITMAN,Georgia,GA,13239,2009,,,0,2524,9538507,False
RABUN,Georgia,GA,13241,2009,,,0,16151,9538507,False
RANDOLPH,Georgia,GA,13243,2009,,,0,7728,9538507,False
RICHMOND,Georgia,GA,13245,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,200470,9538507,False
ROCKDALE,Georgia,GA,13247,2009,,,0,83684,9538507,False
SCHLEY,Georgia,GA,13249,2009,,,0,4885,9538507,False
SCREVEN,Georgia,GA,13251,2009,,,0,14673,9538507,False
SEMINOLE,Georgia,GA,13253,2009,,,0,8788,9538507,False
SPALDING,Georgia,GA,13255,2009,,,0,63537,9538507,False
STEPHENS,Georgia,GA,13257,2009,,,0,26099,9538507,False
STEWART,Georgia,GA,13259,2009,,,0,5973,9538507,False
SUMTER,Georgia,GA,13261,2009,,,0,32859,9538507,False
TALBOT,Georgia,GA,13263,2009,,,0,6837,9538507,False
TALIAFERRO,Georgia,GA,13265,2009,,,0,1752,9538507,False
TATTNALL,Georgia,GA,13267,2009,,,0,25194,9538507,False
TAYLOR,Georgia,GA,13269,2009,,,0,8905,9538507,False
TELFAIR,Georgia,GA,13271,2009,,,0,16027,9538507,False
TERRELL,Georgia,GA,13273,2009,,,0,9649,9538507,False
THOMAS,Georgia,GA,13275,2009,,,0,44528,9538507,False
TIFT,Georgia,GA,13277,2009,,,0,39960,9538507,False
TOOMBS,Georgia,GA,13279,2009,,,0,27069,9538507,False
TOWNS,Georgia,GA,13281,2009,,,0,10356,9538507,False
TREUTLEN,Georgia,GA,13283,2009,,,0,6872,9538507,False
TROUP,Georgia,GA,13285,2009,,,0,66214,9538507,False
TURNER,Georgia,GA,13287,2009,,,0,8990,9538507,False
TWIGGS,Georgia,GA,13289,2009,,,0,9179,9538507,False
UNION,Georgia,GA,13291,2009,,,0,20949,9538507,False
UPSON,Georgia,GA,13293,2009,,,0,27212,9538507,False
WALKER,Georgia,GA,13295,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,67989,9538507,False
WALTON,Georgia,GA,13297,2009,,,0,81454,9538507,False
WARE,Georgia,GA,13299,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,36226,9538507,False
WARREN,Georgia,GA,13301,2009,,,0,5877,9538507,False
WASHINGTON,Georgia,GA,13303,2009,,,0,21188,9538507,False
WAYNE,Georgia,GA,13305,2009,,,0,29748,9538507,False
WEBSTER,Georgia,GA,13307,2009,,,0,2759,9538507,False
WHEELER,Georgia,GA,13309,2009,,,0,7295,9538507,False
WHITE,Georgia,GA,13311,2009,,,0,26420,9538507,False
WHITFIELD,Georgia,GA,13313,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,100688,9538507,False
WILCOX,Georgia,GA,13315,2009,,,0,9192,9538507,False
WILKES,Georgia,GA,13317,2009,,,0,10607,9538507,False
WILKINSON,Georgia,GA,13319,2009,,,0,9635,9538507,False
WORTH,Georgia,GA,13321,2009,,,0,21714,9538507,False
APPLING,Georgia,GA,13001,2010,,,0,18236,9688709,False
ATKINSON,Georgia,GA,13003,2010,,,0,8382,9688709,False
BACON,Georgia,GA,13005,2010,,,0,11089,9688709,False
BAKER,Georgia,GA,13007,2010,,,0,3451,9688709,False
BALDWIN,Georgia,GA,13009,2010,,,0,45840,9688709,False
BANKS,Georgia,GA,13011,2010,,,0,18375,9688709,False
BARROW,Georgia,GA,13013,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,69355,9688709,False
BARTOW,Georgia,GA,13015,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,100128,9688709,False
BEN HILL,Georgia,GA,13017,2010,,,0,17637,9688709,False
BERRIEN,Georgia,GA,13019,2010,,,0,19291,9688709,False
BIBB,Georgia,GA,13021,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,155795,9688709,False
BLECKLEY,Georgia,GA,13023,2010,,,0,13063,9688709,False
BRANTLEY,Georgia,GA,13025,2010,,,0,18414,9688709,False
BROOKS,Georgia,GA,13027,2010,,,0,16315,9688709,False
BRYAN,Georgia,GA,13029,2010,,,0,30215,9688709,False
BULLOCH,Georgia,GA,13031,2010,,,0,70246,9688709,False
BURKE,Georgia,GA,13033,2010,,,0,23311,9688709,False
BUTTS,Georgia,GA,13035,2010,,,0,23667,9688709,False
CALHOUN,Georgia,GA,13037,2010,,,0,6697,9688709,False
CAMDEN,Georgia,GA,13039,2010,,,0,50512,9688709,False
CANDLER,Georgia,GA,13043,2010,,,0,10995,9688709,False
CARROLL,Georgia,GA,13045,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,110580,9688709,False
CATOOSA,Georgia,GA,13047,2010,,,0,63937,9688709,False
CHARLTON,Georgia,GA,13049,2010,,,0,12171,9688709,False
CHATHAM,Georgia,GA,13051,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,265126,9688709,False
CHATTAHOOCHEE,Georgia,GA,13053,2010,,,0,11267,9688709,False
CHATTOOGA,Georgia,GA,13055,2010,,,0,26017,9688709,False
CHEROKEE,Georgia,GA,13057,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,214372,9688709,False
CLARKE,Georgia,GA,13059,2010,,,0,116697,9688709,False
CLAY,Georgia,GA,13061,2010,,,0,3185,9688709,False
CLAYTON,Georgia,GA,13063,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,259580,9688709,False
CLINCH,Georgia,GA,13065,2010,,,0,6798,9688709,False
COBB,Georgia,GA,13067,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,50,688071,9688709,False
COFFEE,Georgia,GA,13069,2010,,,0,42354,9688709,False
COLQUITT,Georgia,GA,13071,2010,,,0,45499,9688709,False
COLUMBIA,Georgia,GA,13073,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,124041,9688709,False
COOK,Georgia,GA,13075,2010,,,0,17209,9688709,False
COWETA,Georgia,GA,13077,2010,,,0,127353,9688709,False
CRAWFORD,Georgia,GA,13079,2010,,,0,12630,9688709,False
CRISP,Georgia,GA,13081,2010,,,0,23430,9688709,False
DADE,Georgia,GA,13083,2010,,,0,16635,9688709,False
DAWSON,Georgia,GA,13085,2010,,,0,22337,9688709,False
DECATUR,Georgia,GA,13087,2010,,,0,27842,9688709,False
DEKALB,Georgia,GA,13089,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,691971,9688709,False
DEKALB,Georgia,GA,13089,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,10,691971,9688709,False
DODGE,Georgia,GA,13091,2010,,,0,21797,9688709,False
DOOLY,Georgia,GA,13093,2010,,,0,14923,9688709,False
DOUGHERTY,Georgia,GA,13095,2010,,,0,94562,9688709,False
DOUGLAS,Georgia,GA,13097,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,132305,9688709,False
EARLY,Georgia,GA,13099,2010,,,0,11008,9688709,False
ECHOLS,Georgia,GA,13101,2010,,,0,4027,9688709,False
EFFINGHAM,Georgia,GA,13103,2010,,,0,52257,9688709,False
ELBERT,Georgia,GA,13105,2010,,,0,20166,9688709,False
EMANUEL,Georgia,GA,13107,2010,,,0,22600,9688709,False
EVANS,Georgia,GA,13109,2010,,,0,11002,9688709,False
FANNIN,Georgia,GA,13111,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,23700,9688709,False
FAYETTE,Georgia,GA,13113,2010,,,0,106564,9688709,False
FLOYD,Georgia,GA,13115,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,96314,9688709,False
FORSYTH,Georgia,GA,13117,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,175511,9688709,False
FRANKLIN,Georgia,GA,13119,2010,,,0,22086,9688709,False
FULTON,Georgia,GA,13121,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,91,920441,9688709,False
FULTON,Georgia,GA,13121,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,18,920441,9688709,False
GILMER,Georgia,GA,13123,2010,,,0,28281,9688709,False
GLASCOCK,Georgia,GA,13125,2010,,,0,3082,9688709,False
GLYNN,Georgia,GA,13127,2010,,,0,79625,9688709,False
GORDON,Georgia,GA,13129,2010,,,0,55186,9688709,False
GRADY,Georgia,GA,13131,2010,,,0,25012,9688709,False
GREENE,Georgia,GA,13133,2010,,,0,15999,9688709,False
GWINNETT,Georgia,GA,13135,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,38,805326,9688709,False
GWINNETT,Georgia,GA,13135,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,16,805326,9688709,False
HABERSHAM,Georgia,GA,13137,2010,,,0,43036,9688709,False
HALL,Georgia,GA,13139,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,179726,9688709,False
HANCOCK,Georgia,GA,13141,2010,,,0,9401,9688709,False
HARALSON,Georgia,GA,13143,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,28777,9688709,False
HARRIS,Georgia,GA,13145,2010,,,0,31998,9688709,False
HART,Georgia,GA,13147,2010,,,0,25214,9688709,False
HEARD,Georgia,GA,13149,2010,,,0,11825,9688709,False
HENRY,Georgia,GA,13151,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,203830,9688709,False
HOUSTON,Georgia,GA,13153,2010,,,0,139914,9688709,False
IRWIN,Georgia,GA,13155,2010,,,0,9529,9688709,False
JACKSON,Georgia,GA,13157,2010,,,0,60457,9688709,False
JASPER,Georgia,GA,13159,2010,,,0,13898,9688709,False
JEFF DAVIS,Georgia,GA,13161,2010,,,0,15080,9688709,False
JEFFERSON,Georgia,GA,13163,2010,,,0,16930,9688709,False
JENKINS,Georgia,GA,13165,2010,,,0,8336,9688709,False
JOHNSON,Georgia,GA,13167,2010,,,0,9972,9688709,False
JONES,Georgia,GA,13169,2010,,,0,28667,9688709,False
LAMAR,Georgia,GA,13171,2010,,,0,18310,9688709,False
LANIER,Georgia,GA,13173,2010,,,0,10070,9688709,False
LAURENS,Georgia,GA,13175,2010,,,0,48445,9688709,False
LEE,Georgia,GA,13177,2010,,,0,28298,9688709,False
LIBERTY,Georgia,GA,13179,2010,,,0,63588,9688709,False
LINCOLN,Georgia,GA,13181,2010,,,0,7996,9688709,False
LONG,Georgia,GA,13183,2010,,,0,14331,9688709,False
LOWNDES,Georgia,GA,13185,2010,,,0,109248,9688709,False
LUMPKIN,Georgia,GA,13187,2010,,,0,29955,9688709,False
MCDUFFIE,Georgia,GA,13189,2010,,,0,21867,9688709,False
MCINTOSH,Georgia,GA,13191,2010,,,0,14332,9688709,False
MACON,Georgia,GA,13193,2010,,,0,14743,9688709,False
MADISON,Georgia,GA,13195,2010,,,0,28160,9688709,False
MARION,Georgia,GA,13197,2010,,,0,8738,9688709,False
MERIWETHER,Georgia,GA,13199,2010,,,0,21983,9688709,False
MILLER,Georgia,GA,13201,2010,,,0,6125,9688709,False
MITCHELL,Georgia,GA,13205,2010,,,0,23498,9688709,False
MONROE,Georgia,GA,13207,2010,,,0,26173,9688709,False
MONTGOMERY,Georgia,GA,13209,2010,,,0,9181,9688709,False
MORGAN,Georgia,GA,13211,2010,,,0,17863,9688709,False
MURRAY,Georgia,GA,13213,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,39628,9688709,False
MUSCOGEE,Georgia,GA,13215,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,190573,9688709,False
NEWTON,Georgia,GA,13217,2010,,,0,99984,9688709,False
OCONEE,Georgia,GA,13219,2010,,,0,32831,9688709,False
OGLETHORPE,Georgia,GA,13221,2010,,,0,14876,9688709,False
PAULDING,Georgia,GA,13223,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,31,142379,9688709,False
PEACH,Georgia,GA,13225,2010,,,0,27688,9688709,False
PICKENS,Georgia,GA,13227,2010,,,0,29425,9688709,False
PIERCE,Georgia,GA,13229,2010,,,0,18762,9688709,False
PIKE,Georgia,GA,13231,2010,,,0,17874,9688709,False
POLK,Georgia,GA,13233,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,41479,9688709,False
PULASKI,Georgia,GA,13235,2010,,,0,12002,9688709,False
PUTNAM,Georgia,GA,13237,2010,,,0,21218,9688709,False
QUITMAN,Georgia,GA,13239,2010,,,0,2511,9688709,False
RABUN,Georgia,GA,13241,2010,,,0,16276,9688709,False
RANDOLPH,Georgia,GA,13243,2010,,,0,7719,9688709,False
RICHMOND,Georgia,GA,13245,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,200569,9688709,False
ROCKDALE,Georgia,GA,13247,2010,,,0,85176,9688709,False
SCHLEY,Georgia,GA,13249,2010,,,0,5010,9688709,False
SCREVEN,Georgia,GA,13251,2010,,,0,14592,9688709,False
SEMINOLE,Georgia,GA,13253,2010,,,0,8729,9688709,False
SPALDING,Georgia,GA,13255,2010,,,0,64098,9688709,False
STEPHENS,Georgia,GA,13257,2010,,,0,26173,9688709,False
STEWART,Georgia,GA,13259,2010,,,0,6058,9688709,False
SUMTER,Georgia,GA,13261,2010,,,0,32817,9688709,False
TALBOT,Georgia,GA,13263,2010,,,0,6874,9688709,False
TALIAFERRO,Georgia,GA,13265,2010,,,0,1717,9688709,False
TATTNALL,Georgia,GA,13267,2010,,,0,25517,9688709,False
TAYLOR,Georgia,GA,13269,2010,,,0,8910,9688709,False
TELFAIR,Georgia,GA,13271,2010,,,0,16490,9688709,False
TERRELL,Georgia,GA,13273,2010,,,0,9507,9688709,False
THOMAS,Georgia,GA,13275,2010,,,0,44724,9688709,False
TIFT,Georgia,GA,13277,2010,,,0,40132,9688709,False
TOOMBS,Georgia,GA,13279,2010,,,0,27170,9688709,False
TOWNS,Georgia,GA,13281,2010,,,0,10477,9688709,False
TREUTLEN,Georgia,GA,13283,2010,,,0,6881,9688709,False
TROUP,Georgia,GA,13285,2010,,,0,67039,9688709,False
TURNER,Georgia,GA,13287,2010,,,0,8930,9688709,False
TWIGGS,Georgia,GA,13289,2010,,,0,9022,9688709,False
UNION,Georgia,GA,13291,2010,,,0,21356,9688709,False
UPSON,Georgia,GA,13293,2010,,,0,27151,9688709,False
WALKER,Georgia,GA,13295,2010,,,0,68749,9688709,False
WALTON,Georgia,GA,13297,2010,,,0,83767,9688709,False
WARE,Georgia,GA,13299,2010,,,0,36305,9688709,False
WARREN,Georgia,GA,13301,2010,,,0,5834,9688709,False
WASHINGTON,Georgia,GA,13303,2010,,,0,21183,9688709,False
WAYNE,Georgia,GA,13305,2010,,,0,30099,9688709,False
WEBSTER,Georgia,GA,13307,2010,,,0,2801,9688709,False
WHEELER,Georgia,GA,13309,2010,,,0,7421,9688709,False
WHITE,Georgia,GA,13311,2010,,,0,27137,9688709,False
WHITFIELD,Georgia,GA,13313,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,102593,9688709,False
WILCOX,Georgia,GA,13315,2010,,,0,9256,9688709,False
WILKES,Georgia,GA,13317,2010,,,0,10593,9688709,False
WILKINSON,Georgia,GA,13319,2010,,,0,9568,9688709,False
WORTH,Georgia,GA,13321,2010,,,0,21675,9688709,False
APPLING,Georgia,GA,13001,2011,,,0,18270,9792555,False
ATKINSON,Georgia,GA,13003,2011,,,0,8371,9792555,False
BACON,Georgia,GA,13005,2011,,,0,11101,9792555,False
BAKER,Georgia,GA,13007,2011,,,0,3406,9792555,False
BALDWIN,Georgia,GA,13009,2011,,,0,45713,9792555,False
BANKS,Georgia,GA,13011,2011,,,0,18452,9792555,False
BARROW,Georgia,GA,13013,2011,,,0,70787,9792555,False
BARTOW,Georgia,GA,13015,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,100913,9792555,False
BEN HILL,Georgia,GA,13017,2011,,,0,17531,9792555,False
BERRIEN,Georgia,GA,13019,2011,,,0,19286,9792555,False
BIBB,Georgia,GA,13021,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,155457,9792555,False
BLECKLEY,Georgia,GA,13023,2011,,,0,13035,9792555,False
BRANTLEY,Georgia,GA,13025,2011,,,0,18474,9792555,False
BROOKS,Georgia,GA,13027,2011,,,0,16215,9792555,False
BRYAN,Georgia,GA,13029,2011,,,0,31202,9792555,False
BULLOCH,Georgia,GA,13031,2011,,,0,71127,9792555,False
BURKE,Georgia,GA,13033,2011,,,0,23200,9792555,False
BUTTS,Georgia,GA,13035,2011,,,0,23733,9792555,False
CALHOUN,Georgia,GA,13037,2011,,,0,6654,9792555,False
CAMDEN,Georgia,GA,13039,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,50908,9792555,False
CANDLER,Georgia,GA,13043,2011,,,0,10975,9792555,False
CARROLL,Georgia,GA,13045,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,111523,9792555,False
CATOOSA,Georgia,GA,13047,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,64372,9792555,False
CHARLTON,Georgia,GA,13049,2011,,,0,12271,9792555,False
CHATHAM,Georgia,GA,13051,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,268135,9792555,False
CHATTAHOOCHEE,Georgia,GA,13053,2011,,,0,11194,9792555,False
CHATTOOGA,Georgia,GA,13055,2011,,,0,25864,9792555,False
CHEROKEE,Georgia,GA,13057,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,219344,9792555,False
CLARKE,Georgia,GA,13059,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,118026,9792555,False
CLAY,Georgia,GA,13061,2011,,,0,3148,9792555,False
CLAYTON,Georgia,GA,13063,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,263334,9792555,False
CLINCH,Georgia,GA,13065,2011,,,0,6779,9792555,False
COBB,Georgia,GA,13067,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,65,696670,9792555,False
COFFEE,Georgia,GA,13069,2011,,,0,42446,9792555,False
COLQUITT,Georgia,GA,13071,2011,,,0,45511,9792555,False
COLUMBIA,Georgia,GA,13073,2011,,,0,127822,9792555,False
COOK,Georgia,GA,13075,2011,,,0,17203,9792555,False
COWETA,Georgia,GA,13077,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,129667,9792555,False
CRAWFORD,Georgia,GA,13079,2011,,,0,12591,9792555,False
CRISP,Georgia,GA,13081,2011,,,0,23326,9792555,False
DADE,Georgia,GA,13083,2011,,,0,16584,9792555,False
DAWSON,Georgia,GA,13085,2011,,,0,22680,9792555,False
DECATUR,Georgia,GA,13087,2011,,,0,27684,9792555,False
DEKALB,Georgia,GA,13089,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,44,700044,9792555,False
DODGE,Georgia,GA,13091,2011,,,0,21661,9792555,False
DOOLY,Georgia,GA,13093,2011,,,0,14771,9792555,False
DOUGHERTY,Georgia,GA,13095,2011,,,0,94147,9792555,False
DOUGLAS,Georgia,GA,13097,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,133933,9792555,False
EARLY,Georgia,GA,13099,2011,,,0,10913,9792555,False
ECHOLS,Georgia,GA,13101,2011,,,0,4024,9792555,False
EFFINGHAM,Georgia,GA,13103,2011,,,0,53499,9792555,False
ELBERT,Georgia,GA,13105,2011,,,0,20035,9792555,False
