Year,State Population,County Name,State Abbreviation,County Population,BUYER_MME
2010,2968118,AMITE,MS,13128,2651.6217563625
2010,2968118,ATTALA,MS,19562,5503.139122499992
2010,2968118,BENTON,MS,8728,1318.5455818125
2010,2968118,BOLIVAR,MS,34153,5519.111404087489
2010,2968118,CALHOUN,MS,14962,3072.419849999998
2010,2968118,CARROLL,MS,10597,314.29552500000005
2010,2968118,CHICKASAW,MS,17392,6802.081088174989
2010,2968118,CHOCTAW,MS,8551,1800.4447202249996
2010,2968118,CLAIBORNE,MS,9597,1606.9334288625
2010,2968118,CLARKE,MS,16732,6299.654152499993
2010,2968118,CLAY,MS,20634,6066.3247724999965
2010,2968118,COAHOMA,MS,26145,7136.365410224992
2010,2968118,COPIAH,MS,29447,7262.291054999996
2010,2968118,COVINGTON,MS,19573,7107.302107499993
2010,2968118,DESOTO,MS,161267,53462.3854508627
2010,2968118,FORREST,MS,74928,59173.89717431277
2010,2968118,FRANKLIN,MS,8118,3947.906804999996
2010,2968118,GEORGE,MS,22579,9991.4783326875
2010,2968118,GREENE,MS,14395,2354.4057863624994
2010,2968118,GRENADA,MS,21905,7034.370224999994
2010,2968118,HANCOCK,MS,44014,15329.782856362523
2010,2968118,HARRISON,MS,187105,101244.24194726357
2010,2968118,HINDS,MS,245365,40247.93731462507
2010,2968118,HOLMES,MS,19483,2432.449245
2010,2968118,HUMPHREYS,MS,9375,562.2915375
2010,2968118,ISSAQUENA,MS,1399,0.0
2010,2968118,ITAWAMBA,MS,23401,11545.889021362515
2010,2968118,JACKSON,MS,139668,67729.71388203792
2010,2968118,JASPER,MS,17065,1909.0100288625
2010,2968118,JEFFERSON,MS,7732,380.2168125
2010,2968118,JEFFERSON DAVIS,MS,12481,3323.6842574999964
2010,2968118,JONES,MS,67769,32119.470165675048
2010,2968118,KEMPER,MS,10446,2346.3439875
2010,2968118,LAFAYETTE,MS,47359,9135.797932725005
2010,2968118,LAMAR,MS,55668,10295.544930000002
2010,2968118,LAUDERDALE,MS,80267,38032.15211272506
2010,2968118,LAWRENCE,MS,12929,4126.883358862496
2010,2968118,LEAKE,MS,23803,5867.6114549999875
2010,2968118,LEE,MS,82910,27347.324713500053
2010,2968118,LEFLORE,MS,32382,6540.695591324994
2010,2968118,LINCOLN,MS,34870,15163.000470000034
2010,2968118,LOWNDES,MS,59779,28060.892250450022
2010,2968118,MADISON,MS,95203,23918.56398817505
2010,2968118,MARION,MS,27085,21199.92040500002
2010,2968118,MARSHALL,MS,37145,2970.8407125000003
2010,2968118,MONROE,MS,36989,9447.066180000009
2010,2968118,MONTGOMERY,MS,10926,2416.354887
2010,2968118,NESHOBA,MS,29685,14794.21521750003
2010,2968118,NEWTON,MS,21720,3405.4820699999977
2010,2968118,NOXUBEE,MS,11545,1626.6368775000005
2010,2968118,OKTIBBEHA,MS,47671,7822.661752499998
2010,2968118,PANOLA,MS,34698,9432.746363400005
2010,2968118,PEARL RIVER,MS,55752,25295.73413985005
2010,2968118,PERRY,MS,12249,3503.588411362498
2010,2968118,PIKE,MS,40407,19953.054615675035
2010,2968118,PONTOTOC,MS,29957,7096.234409999998
2010,2968118,PRENTISS,MS,25276,6209.625108862493
2010,2968118,QUITMAN,MS,8222,928.7188874999999
2010,2968118,RANKIN,MS,142054,45131.03339655003
2010,2968118,SCOTT,MS,28260,6275.856843862488
2010,2968118,SHARKEY,MS,4916,955.2293250000005
2010,2968118,SIMPSON,MS,27498,12018.020232937515
2010,2968118,SMITH,MS,16491,1561.6777990875003
2010,2968118,STONE,MS,17788,10671.231165000005
2010,2968118,SUNFLOWER,MS,29383,3926.4060038624953
2010,2968118,TALLAHATCHIE,MS,15385,1610.4842399999998
2010,2968118,TATE,MS,28878,9708.925095675002
2010,2968118,TIPPAH,MS,22232,6963.8767649999945
2010,2968118,TISHOMINGO,MS,19601,12181.078428862516
2010,2968118,TUNICA,MS,10778,1409.35605
2010,2968118,UNION,MS,27134,7885.410693862499
2010,2968118,WALTHALL,MS,15447,4663.190963624991
2010,2968118,WARREN,MS,48771,16109.56519953754
2010,2968118,WASHINGTON,MS,51135,9776.871037500006
2010,2968118,WAYNE,MS,20747,19363.42708136251
2010,2968118,WEBSTER,MS,10249,3440.6692649999954
2010,2968118,WILKINSON,MS,9878,2771.1794325000005
2010,2968118,WINSTON,MS,19198,3893.6756063624935
2010,2968118,YALOBUSHA,MS,12678,1584.6710625000005
2010,2968118,YAZOO,MS,28065,4156.758142499994
2011,2970420,ADAMS,MS,32161,17873.41679726254
2011,2970420,ALCORN,MS,37043,26104.41080017505
2011,2970420,AMITE,MS,13028,2683.2082990874997
2011,2970420,ATTALA,MS,19412,5405.434597949992
2011,2970420,BENTON,MS,8671,1656.6526125000003
2011,2970420,BOLIVAR,MS,33801,5973.257745224989
2011,2970420,CALHOUN,MS,14896,3653.861437499995
2011,2970420,CARROLL,MS,10511,349.99147500000004
2011,2970420,CHICKASAW,MS,17364,8149.156013174997
2011,2970420,CHOCTAW,MS,8517,2204.8088818125
2011,2970420,CLAIBORNE,MS,9523,1195.4754375
2011,2970420,CLARKE,MS,16591,6619.159477499995
2011,2970420,CLAY,MS,20478,6398.421202499996
2011,2970420,COAHOMA,MS,25705,7314.035952712494
2011,2970420,COPIAH,MS,29334,8508.9872963625
2011,2970420,COVINGTON,MS,19483,8850.79812
2011,2970420,DESOTO,MS,163859,56970.96942476282
2011,2970420,FORREST,MS,74942,62274.06131021285
2011,2970420,FRANKLIN,MS,8077,3626.231969999998
2011,2970420,GEORGE,MS,22788,10784.3186847375
2011,2970420,GREENE,MS,14294,1898.5169249999994
2011,2970420,GRENADA,MS,21799,7986.309749999995
2011,2970420,HANCOCK,MS,44429,21284.493270450028
2011,2970420,HARRISON,MS,189548,117222.71061588886
2011,2970420,HINDS,MS,244330,42331.04562022516
2011,2970420,HOLMES,MS,19250,2285.355225
2011,2970420,HUMPHREYS,MS,9235,736.5044475000001
2011,2970420,ISSAQUENA,MS,1388,0.0
2011,2970420,ITAWAMBA,MS,23415,10409.612715000008
2011,2970420,JACKSON,MS,140119,76246.67690272552
2011,2970420,JASPER,MS,16985,1975.9516499999997
2011,2970420,JEFFERSON,MS,7654,453.21236636250006
2011,2970420,JEFFERSON DAVIS,MS,12325,3949.5982538624944
2011,2970420,JONES,MS,67855,38299.735834312574
2011,2970420,KEMPER,MS,10394,2026.613325
2011,2970420,LAFAYETTE,MS,48288,10347.323501362509
2011,2970420,LAMAR,MS,56515,13848.145245000007
2011,2970420,LAUDERDALE,MS,79648,41573.403267262576
2011,2970420,LAWRENCE,MS,12870,4717.841257724995
2011,2970420,LEAKE,MS,23673,6111.505732724986
2011,2970420,LEE,MS,83196,30477.633019500063
2011,2970420,LEFLORE,MS,31949,7779.3825202125
2011,2970420,LINCOLN,MS,34787,14091.282611362532
2011,2970420,LOWNDES,MS,59673,30003.16089408755
2011,2970420,MADISON,MS,96506,26998.01689226256
2011,2970420,MARION,MS,26789,26137.073002500023
2011,2970420,MARSHALL,MS,36933,3615.1505849999976
2011,2970420,MONROE,MS,36811,9743.160562500012
2011,2970420,MONTGOMERY,MS,10813,2686.858687499999
2011,2970420,NESHOBA,MS,29615,16074.609225000037
2011,2970420,NEWTON,MS,21685,4006.1494613624964
2011,2970420,NOXUBEE,MS,11419,1876.8992399999997
2011,2970420,OKTIBBEHA,MS,47912,9077.771025000007
2011,2970420,PANOLA,MS,34633,9343.376719087506
2011,2970420,PEARL RIVER,MS,55706,28902.642077700057
2011,2970420,PERRY,MS,12209,3847.778921362497
2011,2970420,PIKE,MS,40301,22476.266784075044
2011,2970420,PONTOTOC,MS,30191,8506.948935000002
2011,2970420,PRENTISS,MS,25281,7757.564962499994
2011,2970420,QUITMAN,MS,8076,858.4893413625001
2011,2970420,RANKIN,MS,143535,51047.61500441265
2011,2970420,SCOTT,MS,28263,6967.34468249999
2011,2970420,SHARKEY,MS,4849,1150.6888500000007
2011,2970420,SIMPSON,MS,27406,14881.308440437522
2011,2970420,SMITH,MS,16430,1764.2779088625005
2011,2970420,STONE,MS,17904,11299.865013862505
2011,2970420,SUNFLOWER,MS,28927,4222.186282499995
2011,2970420,TALLAHATCHIE,MS,15210,1408.9965188625001
2011,2970420,TATE,MS,28863,10950.796710450002
2011,2970420,TIPPAH,MS,22202,8090.467631362497
2011,2970420,TISHOMINGO,MS,19583,14173.84055250002
2011,2970420,TUNICA,MS,10674,1248.1127327250001
2011,2970420,UNION,MS,27318,8507.304285
2011,2970420,WALTHALL,MS,15324,5122.01738249999
2011,2970420,WARREN,MS,48447,18974.77085362504
2011,2970420,WASHINGTON,MS,50376,11233.961122500015
2011,2970420,WAYNE,MS,20691,19828.65001158752
2011,2970420,WEBSTER,MS,10191,3563.1259124999965
2011,2970420,WILKINSON,MS,9742,3267.0455515874983
2011,2970420,WINSTON,MS,19069,4493.293312499992
2011,2970420,YALOBUSHA,MS,12642,1732.9212000000005
2011,2970420,YAZOO,MS,28088,5148.821354999993
2012,2972722,ADAMS,MS,32023,17306.83776180003
2012,2972722,ALCORN,MS,37026,26529.121142025073
2012,2972722,AMITE,MS,12928,3099.0468865874996
2012,2972722,ATTALA,MS,19262,6071.294703862493
2012,2972722,BENTON,MS,8614,1877.7371325000001
2012,2972722,BOLIVAR,MS,33449,6571.154866349987
2012,2972722,CALHOUN,MS,14830,3584.5781699999966
2012,2972722,CARROLL,MS,10425,389.96823749999993
2012,2972722,CHICKASAW,MS,17336,8384.83485045
2012,2972722,CHOCTAW,MS,8483,2153.2213538625006
2012,2972722,CLAIBORNE,MS,9449,968.6801254500001
2012,2972722,CLARKE,MS,16450,7291.386855224992
2012,2972722,CLAY,MS,20322,6995.058217499997
2012,2972722,COAHOMA,MS,25265,8366.970087450001
2012,2972722,COPIAH,MS,29221,8885.828640000005
2012,2972722,COVINGTON,MS,19393,9707.138437500003
2012,2972722,DESOTO,MS,166451,61241.49984408794
2012,2972722,FORREST,MS,74956,72353.01009997554
2012,2972722,FRANKLIN,MS,8036,3525.545362499997
2012,2972722,GEORGE,MS,22997,11670.572231325
2012,2972722,GREENE,MS,14193,2235.9747524999993
2012,2972722,GRENADA,MS,21693,9036.932354999997
2012,2972722,HANCOCK,MS,44844,21874.497067950037
2012,2972722,HARRISON,MS,191991,134343.5806422393
2012,2972722,HINDS,MS,243295,44762.67291213766
2012,2972722,HOLMES,MS,19017,2434.4284575
2012,2972722,HUMPHREYS,MS,9095,877.3742100000002
2012,2972722,ISSAQUENA,MS,1377,0.0
2012,2972722,ITAWAMBA,MS,23429,10529.791946587507
2012,2972722,JACKSON,MS,140570,76566.51595998803
2012,2972722,JASPER,MS,16905,2319.5726999999993
2012,2972722,JEFFERSON,MS,7576,499.226175
2012,2972722,JEFFERSON DAVIS,MS,12169,5300.392526362491
2012,2972722,JONES,MS,67941,46880.36167770011
2012,2972722,KEMPER,MS,10342,1632.5083163625002
2012,2972722,LAFAYETTE,MS,49217,11564.360021812508
2012,2972722,LAMAR,MS,57362,15493.807706362517
2012,2972722,LAUDERDALE,MS,79029,44010.875158387564
2012,2972722,LAWRENCE,MS,12811,5527.350514537492
2012,2972722,LEAKE,MS,23543,6834.032864999988
2012,2972722,LEE,MS,83482,32281.37525508758
2012,2972722,LEFLORE,MS,31516,8231.915819737498
2012,2972722,LINCOLN,MS,34704,15165.467280225032
2012,2972722,LOWNDES,MS,59567,21305.430356587534
2012,2972722,MADISON,MS,97809,28278.572821125053
2012,2972722,MARION,MS,26493,29076.784830000033
2012,2972722,MARSHALL,MS,36721,4127.487337499995
2012,2972722,MONROE,MS,36633,11411.910307500022
2012,2972722,MONTGOMERY,MS,10700,2939.847149999999
2012,2972722,NESHOBA,MS,29545,16810.286692500034
2012,2972722,NEWTON,MS,21650,4243.121519999995
2012,2972722,NOXUBEE,MS,11293,2082.0460349999994
2012,2972722,OKTIBBEHA,MS,48153,9462.80243250001
2012,2972722,PANOLA,MS,34568,9886.619814300011
2012,2972722,PEARL RIVER,MS,55660,36549.42216802508
2012,2972722,PERRY,MS,12169,4316.531924999997
2012,2972722,PIKE,MS,40195,25768.08862725007
2012,2972722,PONTOTOC,MS,30425,8751.107827500004
2012,2972722,PRENTISS,MS,25286,8335.373992499997
2012,2972722,QUITMAN,MS,7930,851.1188365875
2012,2972722,RANKIN,MS,145016,54570.079730100275
2012,2972722,SCOTT,MS,28266,7531.697227499992
2012,2972722,SHARKEY,MS,4782,1298.1628500000006
2012,2972722,SIMPSON,MS,27314,15861.395581237524
2012,2972722,SMITH,MS,16369,2017.9792202249998
2012,2972722,STONE,MS,18020,11834.859352725012
2012,2972722,SUNFLOWER,MS,28471,4307.071788862495
2012,2972722,TALLAHATCHIE,MS,15035,1486.1967452249999
2012,2972722,TATE,MS,28848,11516.088004762503
2012,2972722,TIPPAH,MS,22172,8831.943288862502
2012,2972722,TISHOMINGO,MS,19565,15322.306860000024
2012,2972722,TUNICA,MS,10570,1262.6129065875
2012,2972722,UNION,MS,27502,8586.9347665875
2012,2972722,WALTHALL,MS,15201,4880.071852499991
2012,2972722,WARREN,MS,48123,19718.16206658753
2012,2972722,WASHINGTON,MS,49617,12543.761381362518
2012,2972722,WAYNE,MS,20635,15167.294702250021
2012,2972722,WEBSTER,MS,10133,3595.449828862496
2012,2972722,WILKINSON,MS,9606,3746.1415913624965
2012,2972722,WINSTON,MS,18940,4586.105648849991
2012,2972722,YALOBUSHA,MS,12606,2004.0544500000003
2012,2972722,YAZOO,MS,28111,5937.543179999992
2013,2975024,ADAMS,MS,31885,0.0
2013,2975024,ALCORN,MS,37009,0.0
2013,2975024,AMITE,MS,12828,0.0
2013,2975024,ATTALA,MS,19112,0.0
2013,2975024,BENTON,MS,8557,0.0
2013,2975024,BOLIVAR,MS,33097,0.0
2013,2975024,CALHOUN,MS,14764,0.0
2013,2975024,CARROLL,MS,10339,0.0
2013,2975024,CHICKASAW,MS,17308,0.0
2013,2975024,CHOCTAW,MS,8449,0.0
2013,2975024,CLAIBORNE,MS,9375,0.0
2013,2975024,CLARKE,MS,16309,0.0
2013,2975024,CLAY,MS,20166,0.0
2013,2975024,COAHOMA,MS,24825,0.0
2013,2975024,COPIAH,MS,29108,0.0
2013,2975024,COVINGTON,MS,19303,0.0
2013,2975024,DESOTO,MS,169043,0.0
2013,2975024,FORREST,MS,74970,0.0
2013,2975024,FRANKLIN,MS,7995,0.0
2013,2975024,GEORGE,MS,23206,0.0
2013,2975024,GREENE,MS,14092,0.0
2013,2975024,GRENADA,MS,21587,0.0
2013,2975024,HANCOCK,MS,45259,0.0
2013,2975024,HARRISON,MS,194434,0.0
2013,2975024,HINDS,MS,242260,0.0
2013,2975024,HOLMES,MS,18784,0.0
2013,2975024,HUMPHREYS,MS,8955,0.0
2013,2975024,ISSAQUENA,MS,1366,0.0
2013,2975024,ITAWAMBA,MS,23443,0.0
2013,2975024,JACKSON,MS,141021,0.0
2013,2975024,JASPER,MS,16825,0.0
2013,2975024,JEFFERSON,MS,7498,0.0
2013,2975024,JEFFERSON DAVIS,MS,12013,0.0
2013,2975024,JONES,MS,68027,0.0
2013,2975024,KEMPER,MS,10290,0.0
2013,2975024,LAFAYETTE,MS,50146,0.0
2013,2975024,LAMAR,MS,58209,0.0
2013,2975024,LAUDERDALE,MS,78410,0.0
2013,2975024,LAWRENCE,MS,12752,0.0
2013,2975024,LEAKE,MS,23413,0.0
2013,2975024,LEE,MS,83768,0.0
2013,2975024,LEFLORE,MS,31083,0.0
2013,2975024,LINCOLN,MS,34621,0.0
2013,2975024,LOWNDES,MS,59461,0.0
2013,2975024,MADISON,MS,99112,0.0
2013,2975024,MARION,MS,26197,0.0
2013,2975024,MARSHALL,MS,36509,0.0
2013,2975024,MONROE,MS,36455,0.0
2013,2975024,MONTGOMERY,MS,10587,0.0
2013,2975024,NESHOBA,MS,29475,0.0
2013,2975024,NEWTON,MS,21615,0.0
2013,2975024,NOXUBEE,MS,11167,0.0
2013,2975024,OKTIBBEHA,MS,48394,0.0
2013,2975024,PANOLA,MS,34503,0.0
2013,2975024,PEARL RIVER,MS,55614,0.0
2013,2975024,PERRY,MS,12129,0.0
2013,2975024,PIKE,MS,40089,0.0
2013,2975024,PONTOTOC,MS,30659,0.0
2013,2975024,PRENTISS,MS,25291,0.0
2013,2975024,QUITMAN,MS,7784,0.0
2013,2975024,RANKIN,MS,146497,0.0
2013,2975024,SCOTT,MS,28269,0.0
2013,2975024,SHARKEY,MS,4715,0.0
2013,2975024,SIMPSON,MS,27222,0.0
2013,2975024,SMITH,MS,16308,0.0
2013,2975024,STONE,MS,18136,0.0
2013,2975024,SUNFLOWER,MS,28015,0.0
2013,2975024,TALLAHATCHIE,MS,14860,0.0
2013,2975024,TATE,MS,28833,0.0
2013,2975024,TIPPAH,MS,22142,0.0
2013,2975024,TISHOMINGO,MS,19547,0.0
2013,2975024,TUNICA,MS,10466,0.0
2013,2975024,UNION,MS,27686,0.0
2013,2975024,WALTHALL,MS,15078,0.0
2013,2975024,WARREN,MS,47799,0.0
2013,2975024,WASHINGTON,MS,48858,0.0
2013,2975024,WAYNE,MS,20579,0.0
2013,2975024,WEBSTER,MS,10075,0.0
2013,2975024,WILKINSON,MS,9470,0.0
2013,2975024,WINSTON,MS,18811,0.0
2013,2975024,YALOBUSHA,MS,12570,0.0
2013,2975024,YAZOO,MS,28134,0.0
2014,2977326,ADAMS,MS,31747,0.0
2014,2977326,ALCORN,MS,36992,0.0
2014,2977326,AMITE,MS,12728,0.0
2014,2977326,ATTALA,MS,18962,0.0
2014,2977326,BENTON,MS,8500,0.0
2014,2977326,BOLIVAR,MS,32745,0.0
2014,2977326,CALHOUN,MS,14698,0.0
2014,2977326,CARROLL,MS,10253,0.0
2014,2977326,CHICKASAW,MS,17280,0.0
2014,2977326,CHOCTAW,MS,8415,0.0
2014,2977326,CLAIBORNE,MS,9301,0.0
2014,2977326,CLARKE,MS,16168,0.0
2014,2977326,CLAY,MS,20010,0.0
2014,2977326,COAHOMA,MS,24385,0.0
2014,2977326,COPIAH,MS,28995,0.0
2014,2977326,COVINGTON,MS,19213,0.0
2014,2977326,DESOTO,MS,171635,0.0
2014,2977326,FORREST,MS,74984,0.0
2014,2977326,FRANKLIN,MS,7954,0.0
2014,2977326,GEORGE,MS,23415,0.0
2014,2977326,GREENE,MS,13991,0.0
2014,2977326,GRENADA,MS,21481,0.0
2014,2977326,HANCOCK,MS,45674,0.0
2014,2977326,HARRISON,MS,196877,0.0
2014,2977326,HINDS,MS,241225,0.0
2014,2977326,HOLMES,MS,18551,0.0
2014,2977326,HUMPHREYS,MS,8815,0.0
2014,2977326,ISSAQUENA,MS,1355,0.0
2014,2977326,ITAWAMBA,MS,23457,0.0
2014,2977326,JACKSON,MS,141472,0.0
2014,2977326,JASPER,MS,16745,0.0
2014,2977326,JEFFERSON,MS,7420,0.0
2014,2977326,JEFFERSON DAVIS,MS,11857,0.0
2014,2977326,JONES,MS,68113,0.0
2014,2977326,KEMPER,MS,10238,0.0
2014,2977326,LAFAYETTE,MS,51075,0.0
2014,2977326,LAMAR,MS,59056,0.0
2014,2977326,LAUDERDALE,MS,77791,0.0
2014,2977326,LAWRENCE,MS,12693,0.0
2014,2977326,LEAKE,MS,23283,0.0
2014,2977326,LEE,MS,84054,0.0
2014,2977326,LEFLORE,MS,30650,0.0
2014,2977326,LINCOLN,MS,34538,0.0
2014,2977326,LOWNDES,MS,59355,0.0
2014,2977326,MADISON,MS,100415,0.0
2014,2977326,MARION,MS,25901,0.0
2014,2977326,MARSHALL,MS,36297,0.0
2014,2977326,MONROE,MS,36277,0.0
2014,2977326,MONTGOMERY,MS,10474,0.0
2014,2977326,NESHOBA,MS,29405,0.0
2014,2977326,NEWTON,MS,21580,0.0
2014,2977326,NOXUBEE,MS,11041,0.0
2014,2977326,OKTIBBEHA,MS,48635,0.0
2014,2977326,PANOLA,MS,34438,0.0
2014,2977326,PEARL RIVER,MS,55568,0.0
2014,2977326,PERRY,MS,12089,0.0
2014,2977326,PIKE,MS,39983,0.0
2014,2977326,PONTOTOC,MS,30893,0.0
2014,2977326,PRENTISS,MS,25296,0.0
2014,2977326,QUITMAN,MS,7638,0.0
2014,2977326,RANKIN,MS,147978,0.0
2014,2977326,SCOTT,MS,28272,0.0
2014,2977326,SHARKEY,MS,4648,0.0
2014,2977326,SIMPSON,MS,27130,0.0
2014,2977326,SMITH,MS,16247,0.0
2014,2977326,STONE,MS,18252,0.0
2014,2977326,SUNFLOWER,MS,27559,0.0
2014,2977326,TALLAHATCHIE,MS,14685,0.0
2014,2977326,TATE,MS,28818,0.0
2014,2977326,TIPPAH,MS,22112,0.0
2014,2977326,TISHOMINGO,MS,19529,0.0
2014,2977326,TUNICA,MS,10362,0.0
2014,2977326,UNION,MS,27870,0.0
2014,2977326,WALTHALL,MS,14955,0.0
2014,2977326,WARREN,MS,47475,0.0
2014,2977326,WASHINGTON,MS,48099,0.0
2014,2977326,WAYNE,MS,20523,0.0
2014,2977326,WEBSTER,MS,10017,0.0
2014,2977326,WILKINSON,MS,9334,0.0
2014,2977326,WINSTON,MS,18682,0.0
2014,2977326,YALOBUSHA,MS,12534,0.0
2014,2977326,YAZOO,MS,28157,0.0
2015,2979628,ADAMS,MS,31609,0.0
2015,2979628,ALCORN,MS,36975,0.0
2015,2979628,AMITE,MS,12628,0.0
2015,2979628,ATTALA,MS,18812,0.0
2015,2979628,BENTON,MS,8443,0.0
2015,2979628,BOLIVAR,MS,32393,0.0
2015,2979628,CALHOUN,MS,14632,0.0
2015,2979628,CARROLL,MS,10167,0.0
2015,2979628,CHICKASAW,MS,17252,0.0
2015,2979628,CHOCTAW,MS,8381,0.0
2015,2979628,CLAIBORNE,MS,9227,0.0
2015,2979628,CLARKE,MS,16027,0.0
2015,2979628,CLAY,MS,19854,0.0
2015,2979628,COAHOMA,MS,23945,0.0
2015,2979628,COPIAH,MS,28882,0.0
2015,2979628,COVINGTON,MS,19123,0.0
2015,2979628,DESOTO,MS,174227,0.0
2015,2979628,FORREST,MS,74998,0.0
2015,2979628,FRANKLIN,MS,7913,0.0
2015,2979628,GEORGE,MS,23624,0.0
2015,2979628,GREENE,MS,13890,0.0
2015,2979628,GRENADA,MS,21375,0.0
2015,2979628,HANCOCK,MS,46089,0.0
2015,2979628,HARRISON,MS,199320,0.0
2015,2979628,HINDS,MS,240190,0.0
2015,2979628,HOLMES,MS,18318,0.0
2015,2979628,HUMPHREYS,MS,8675,0.0
2015,2979628,ISSAQUENA,MS,1344,0.0
2015,2979628,ITAWAMBA,MS,23471,0.0
2015,2979628,JACKSON,MS,141923,0.0
2015,2979628,JASPER,MS,16665,0.0
2015,2979628,JEFFERSON,MS,7342,0.0
2015,2979628,JEFFERSON DAVIS,MS,11701,0.0
2015,2979628,JONES,MS,68199,0.0
2015,2979628,KEMPER,MS,10186,0.0
2015,2979628,LAFAYETTE,MS,52004,0.0
2015,2979628,LAMAR,MS,59903,0.0
2015,2979628,LAUDERDALE,MS,77172,0.0
2015,2979628,LAWRENCE,MS,12634,0.0
2015,2979628,LEAKE,MS,23153,0.0
2015,2979628,LEE,MS,84340,0.0
2015,2979628,LEFLORE,MS,30217,0.0
2015,2979628,LINCOLN,MS,34455,0.0
2015,2979628,LOWNDES,MS,59249,0.0
2015,2979628,MADISON,MS,101718,0.0
2015,2979628,MARION,MS,25605,0.0
2015,2979628,MARSHALL,MS,36085,0.0
2015,2979628,MONROE,MS,36099,0.0
2015,2979628,MONTGOMERY,MS,10361,0.0
2015,2979628,NESHOBA,MS,29335,0.0
2015,2979628,NEWTON,MS,21545,0.0
2015,2979628,NOXUBEE,MS,10915,0.0
2015,2979628,OKTIBBEHA,MS,48876,0.0
2015,2979628,PANOLA,MS,34373,0.0
2015,2979628,PEARL RIVER,MS,55522,0.0
2015,2979628,PERRY,MS,12049,0.0
2015,2979628,PIKE,MS,39877,0.0
2015,2979628,PONTOTOC,MS,31127,0.0
2015,2979628,PRENTISS,MS,25301,0.0
2015,2979628,QUITMAN,MS,7492,0.0
2015,2979628,RANKIN,MS,149459,0.0
2015,2979628,SCOTT,MS,28275,0.0
2015,2979628,SHARKEY,MS,4581,0.0
2015,2979628,SIMPSON,MS,27038,0.0
2015,2979628,SMITH,MS,16186,0.0
2015,2979628,STONE,MS,18368,0.0
2015,2979628,SUNFLOWER,MS,27103,0.0
2015,2979628,TALLAHATCHIE,MS,14510,0.0
2015,2979628,TATE,MS,28803,0.0
2015,2979628,TIPPAH,MS,22082,0.0
2015,2979628,TISHOMINGO,MS,19511,0.0
2015,2979628,TUNICA,MS,10258,0.0
2015,2979628,UNION,MS,28054,0.0
2015,2979628,WALTHALL,MS,14832,0.0
2015,2979628,WARREN,MS,47151,0.0
2015,2979628,WASHINGTON,MS,47340,0.0
2015,2979628,WAYNE,MS,20467,0.0
2015,2979628,WEBSTER,MS,9959,0.0
2015,2979628,WILKINSON,MS,9198,0.0
2015,2979628,WINSTON,MS,18553,0.0
2015,2979628,YALOBUSHA,MS,12498,0.0
2015,2979628,YAZOO,MS,28180,0.0
2003,4196031,ABBEVILLE,SC,25928,0.0
2003,4196031,AIKEN,SC,147824,0.0
2003,4196031,ALLENDALE,SC,10965,0.0
2003,4196031,ANDERSON,SC,172097,0.0
2003,4196031,BAMBERG,SC,16485,0.0
2003,4196031,BARNWELL,SC,23230,0.0
2003,4196031,BEAUFORT,SC,133321,0.0
2003,4196031,BERKELEY,SC,153418,0.0
2003,4196031,CALHOUN,SC,15144,0.0
2003,4196031,CHARLESTON,SC,321990,0.0
2003,4196031,CHEROKEE,SC,53420,0.0
2003,4196031,CHESTER,SC,33824,0.0
2003,4196031,CHESTERFIELD,SC,43953,0.0
2003,4196031,CLARENDON,SC,33207,0.0
2003,4196031,COLLETON,SC,38448,0.0
2003,4196031,DARLINGTON,SC,67792,0.0
2003,4196031,DILLON,SC,31131,0.0
2003,4196031,DORCHESTER,SC,108299,0.0
2003,4196031,EDGEFIELD,SC,25305,0.0
2003,4196031,FAIRFIELD,SC,23559,0.0
2003,4196031,FLORENCE,SC,129084,0.0
2003,4196031,GEORGETOWN,SC,57173,0.0
2003,4196031,GREENVILLE,SC,401110,0.0
2003,4196031,GREENWOOD,SC,67329,0.0
2003,4196031,HAMPTON,SC,21289,0.0
2003,4196031,HORRY,SC,218329,0.0
2003,4196031,JASPER,SC,21905,0.0
2003,4196031,KERSHAW,SC,55331,0.0
2003,4196031,LANCASTER,SC,65979,0.0
2003,4196031,LAURENS,SC,68546,0.0
2003,4196031,LEE,SC,19825,0.0
2003,4196031,LEXINGTON,SC,229951,0.0
2003,4196031,MCCORMICK,SC,10024,0.0
2003,4196031,MARION,SC,34752,0.0
2003,4196031,MARLBORO,SC,28856,0.0
2003,4196031,NEWBERRY,SC,36438,0.0
2003,4196031,OCONEE,SC,68623,0.0
2003,4196031,ORANGEBURG,SC,91811,0.0
2003,4196031,PICKENS,SC,113341,0.0
2003,4196031,RICHLAND,SC,339919,0.0
2003,4196031,SALUDA,SC,19387,0.0
2003,4196031,SPARTANBURG,SC,263065,0.0
2003,4196031,SUMTER,SC,105527,0.0
2003,4196031,UNION,SC,29648,0.0
2003,4196031,WILLIAMSBURG,SC,36379,0.0
2003,4196031,YORK,SC,183073,0.0
2004,4257367,ABBEVILLE,SC,25853,0.0
2004,4257367,AIKEN,SC,149580,0.0
2004,4257367,ALLENDALE,SC,10887,0.0
2004,4257367,ANDERSON,SC,174218,0.0
2004,4257367,BAMBERG,SC,16412,0.0
2004,4257367,BARNWELL,SC,23143,0.0
2004,4257367,BEAUFORT,SC,137451,0.0
2004,4257367,BERKELEY,SC,156975,0.0
2004,4257367,CALHOUN,SC,15148,0.0
2004,4257367,CHARLESTON,SC,326013,0.0
